https://figshare.com/ndownloader/files/12506534	262781348	e83a7f171a41b242d0dbeba0e3cf36cf16c14982f8da41169b6daa64bf7c44e3	holdout_hcd.hdf5
https://figshare.com/ndownloader/files/12785291	5232963475	41abd80446ee74206fb50bba6315cbf346839d83f656ddf603c8b97bad2e5b7d	traintest_hcd.hdf5
